run_id,spec_version,mode,scale,freq_hz,target_amp_p2p_mm,mass_exp,inertia_exp,mass_multiplier,inertia_multiplier,force_exp,effective_force_multiplier,n_force_scaled,duration_s,settle_s,play_time_s,open_gap_mm,gravity_state,gravity_enabled,gravity_x,gravity_y,gravity_z,target_position_formula_id,target_velocity_formula_id,target_marker_name,controller_architecture_id,target_weight,l2_regularization,excitation_damping,frame_damping,rotary_damping,max_step_s,collision_setting,collision_api_success,collision_behaviors_disabled,tmj_joint_setting,tmj_connectors_found,tmj_connectors_modified,rest_lengths_reset,n_rest_lengths_reset,n_exciters,hybrid_solves_disabled,input_probes_removed,output_probes_removed,geometry_scaled,model_units,return_status,return_code,failure_reason,n_samples,actual_source_amp_p2p_mm,actual_target_amp_p2p_mm,amplitude_gain,tracking_rmse_mm,peak_excitation,mean_summed_squared_excitation,rmse_ok,peak_excitation_ok,amplitude_gain_ok,is_feasible,failed_criteria,model_source_sha256,compiled_model_sha256,case_runner_sha256,grid_runner_sha256,common_module_sha256,play_script_sha256,artisynth_launcher_sha256,java_executable_sha256,python_executable_sha256,base_jawdemo_class_sha256,base_jawmodel_class_sha256,code_bundle_sha256,configuration_sha256,raw_java_csv_sha256,raw_stdout_sha256,raw_stderr_sha256,raw_run_log_sha256,command_sha256,environment_sha256,result_json_sha256,started_utc,finished_utc,elapsed_seconds
force_capacity_s2__s0p85__f1p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,1,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0000805264519954,1,1.0000805264519954,0.020227051885448769,0.34965927242660755,0.030458883597634673,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,c1779d5c79643aba4342de890d4cfbbc4305c91eb58f1e315ff0ad3851a4ce3d,ce46a2c2822c3bf1d34b8e1473b0b2f6ab407a8afdfc169edf164c166f339f47,884962e33d15dd9cc781f0107f2dea737d00c76e61d2d63585abc7f3c781225c,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,06f463d4cf0376a8844dffc7d32a61ff6d128de6ff70be3b1c7265ce18382e16,826849210194baba7a454cfc5056ae6404e172d6916dba7da298adbc95297669,21c2d0b8b9fa4e005ecbe77b341373ded5ea7ed23ff33f6186495bf99443dc11,2416976ad820668583963c7e600e63724908e59d77ad36203bdad0bbc7e97fe3,2026-07-20T18:59:42Z,2026-07-20T18:59:58Z,15.510453541995957
force_capacity_s2__s0p85__f1p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,1.5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,0.99834908396375965,1,0.99834908396375965,0.020505130947888459,0.35035768688157809,0.045053974203874421,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,a43f77a0bd7797fc3c493c6f439ac4d3440f3b106f8e019d0beca2c576a0642d,fe23782e6c81d5800c691e345834c0ae3d376c91f2095d67ff74528093f09f0d,ad4e810affd76fa203616d7a67718853e35ca30f90100dcbd883c7982eeb49ff,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,8323d8527e3b5d4e968b3d3f41b5108696dff1beef51bf8882178424640717e8,3fcd701d6e1a5c9348d7d25f236074b60d62fde0043dedbbc9e82ec62f291fe9,fc2db0efc8289b88ce6f76f0cec37f591fe9c5477523fdd2d45a7dfa7fc5ca95,7fcf26c2741400a106a17643ba079ff41fc460027d76a4f7ebbde3331a53d07e,2026-07-20T18:59:58Z,2026-07-20T19:00:13Z,15.538242624956183
force_capacity_s2__s0p85__f2p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,2,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,0.99851720920493392,1,0.99851720920493392,0.020426284656225015,0.35092180326694417,0.042759047421964264,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,8ff2dd71bcb20e915c6f66fc2220fd7809bc3fedf2062dda03e0945c4ab77e7e,2dbab71aaec7c10ce6a6746f99bcb783bb20e3c314ef464d90bacfcc1b445983,c0fa5315915d3d33239fbb985974096c97ebe13586da7a4183fac4ae16dffbc6,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,0a60899a35c7baaca5298feb5f5cead6aec08074f8d590bf9d2ca36b91aa0ba2,9709ccd6e37fe5141dbb68bedd9d1628fbbcf2366a9dc5e2084fe687af1ab7c3,98499b6c0e4a9cbaf835b216f9e3e72b9439aaebe17cc4842fe52aad6e9e2ec3,a29ed56e11e962942baae0154536c7714b56fa4e34b0631530dd498b1a8e0a52,2026-07-20T19:00:14Z,2026-07-20T19:00:29Z,15.763662292039953
force_capacity_s2__s0p85__f2p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,2.5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,0.99977538324785087,1,0.99977538324785087,0.0203247220159316,0.3515620429270353,0.038877560948577652,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,97465b8c269fd5fc2576dd4242d10b44565dd05396b68c048ce7ce42643987c4,7e412b8c3fcaefe8ff7019d4c4020927e4ce3c843fa1ec783e5e134f1ed52096,e868a7a535aa715aa1ed8b27cb3ce431052c1cff61575a58be11eceb4fe70c21,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,196ba8d9c6974c96526e1cea2a4c066e2798a6e021c58a208edb38b831728eaa,0d44e62a4bf0ea356e5b74e20ccb0513277c0af6d59342f1891c74d7bba49600,99866f3ff2b4c2bed1c5b7ad0eca847adb3462009f0965a40ff8fd06b5515342,400180986657f569d2c5cf54e1bf7e161f4a09d6d29e5a623372780ab1322ce8,2026-07-20T19:00:30Z,2026-07-20T19:00:46Z,15.996926709020045
force_capacity_s2__s0p85__f3p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,3,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.000171216978508,1,1.000171216978508,0.01987686645619181,0.34795768657892956,0.01965292486493217,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,5a3e9c4cc4dd19108f45aee4886acdf401aadd0b2351459888521409797a8419,d1a13a20e7c978e35a1329d42a2ec3962121253bb9c0af9d01c9166897305d0d,027715983a1c78d5bb625525533179b8992e5494c145760cdfea51136f4ff2a4,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,94c324a2c2eed0ea86f8ce98ee7317aeaf47d7d8932bc65d89823ff10762c9a1,e767035cf5cef9bc49da3ee93246552a883dd4cc5e67daa66ec6b48c10876780,307246cf46ab81854e59841bae33768844560cbbd8c1e73ca983d87b897e8868,648e9642159692041c36a33e9acbb1ab55fa3a53665cef5b841d39615fea5b76,2026-07-20T19:00:46Z,2026-07-20T19:01:02Z,15.846622874960303
force_capacity_s2__s0p85__f3p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,3.5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0000948613207115,1,1.0000948613207115,0.019801670859710668,0.34462624246907853,0.01742156240872721,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,bea9a730f1d970f959dfd698c10cbcd0de7eaeb071a17c9bf53fdb8048c240f5,9b4f737afecf12071a815d490a433c8bfea32fb5d2bf5bba41d728981625fd17,becab0900371bb67b2c91017f85293adc7dd1520aad01badbc08306fdd6138b7,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,88e3223f894ead6e0a0a51a139283eca69f1cc16346007c4c73d798511113bb6,133e97647edeb8dc5e7b86eb360d06f21a59e15ddd9196bb4a6465f0008a5d2a,0575209810747a28dae607cadc47ec1f31a805102fcce57d28dc2388409739cd,b445576a5128ee1c271409e36e6f078d49747fe2210006f23b1c307bdfca1c8b,2026-07-20T19:01:02Z,2026-07-20T19:01:17Z,15.622556707996409
force_capacity_s2__s0p85__f4p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,4,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.001211366773596,1,1.001211366773596,0.019757164396140763,0.34807563100448902,0.014045201966353619,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,735e0dec418d0a1874e9da67c93cec5ccc31f1cc3c94a9223415b031e8f1b74f,147f26a5d52e9cd46f4ef852ee9c4aaa9e7f21b9f6f55cd23b6d9a1e04a625d2,6edb3e289bcf04e0ab1a48780aa7ce3ea84aaff42b87fc3e02fc9303d1c2dd12,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,9489a13d36242571efe0332c48d86e8784cebec737d4f0ba54619a6adf28cc64,c56eeae1574753f3de0c92b548ca2ddcc733a8044b2330296dc50d4997047c49,608f3adffe0160519306097bb46c441a389360cbe329dab347aad34d94af8563,ff880bc9e92cd5dbe3c37f1eaead223fb8de178eaefe234ccd0f4ca71d2e56e4,2026-07-20T19:01:17Z,2026-07-20T19:01:33Z,15.746830250020139
force_capacity_s2__s0p85__f4p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,4.5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0006743589276041,1,1.0006743589276041,0.019828918868765075,0.34663093237005899,0.018438760913444735,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,57fec94d25f2379adaa316dacee185be873d506ee14c85ad775b070dab17d029,105f7800f0e22aa885621baa47b1f6a54f630741c5fdfd99fa49b4a5a54e384d,0a48799a199a69f820f2e6d574550fd43dc2713e66391fb0995a7039dacb1c5a,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,f0af489e185a161d6181846188273cf7f1a3edc498be22817dbb349bb54d664a,80ee19eb36ac89aa92a5ed92fff40b45413d951b32e9d58d953392921e85ac48,878d2da17bb14164d21b267f003090b22bf1a36b723b9257965e933e0a32d3b1,f0a29b744d28f02b46223fed618699be066ce47aa84a3890cde49e1fc1c4d120,2026-07-20T19:01:33Z,2026-07-20T19:01:49Z,15.724646457994822
force_capacity_s2__s0p85__f5p0__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0009057236958654,1,1.0009057236958654,0.019662480526378943,0.29642402480465679,0.011534314651041556,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,7f5d24b5bc2fafe4da3607bd26e2ce929d7c4a35d2bd615b178daa5d66004ce3,4d23fca82d707323418dc003c6c63b2a929385f6ed9376c6929d9a48a948dfdc,03f8690a9293fd32ab52e6daafe90cf7d47a0a6dff990f949464bc63e10037be,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,6841b4cb9b4451d931cd777934359e5918b2b21a82dac0558ed5e38f57806f3a,bc7a2ac092ad551e4d68058c03fc1ab489215929f852cd359cfcec9225566e52,da9cf61301ddc95827d28a079940963fa15266b89c3b16a2f899da0a79268d7a,cd94edd6f1cb4bc9fc2ce82a0235f7c6ebfa46d5b1a39cd75b9012ae716f300e,2026-07-20T19:01:49Z,2026-07-20T19:02:05Z,15.579830791975837
force_capacity_s2__s0p85__f5p5__A1p0,ARTISYNTH_CANONICAL_2026-07-20_D8_TARGET_DERIVATIVE_COLLISION_API_V2,force_capacity_s2,0.84999999999999998,5.5,1,3,5,0.61412499999999992,0.44370531249999995,2,0.72249999999999992,24,4,0.5,4.7999999999999998,0,disabled,false,0,0,0,P2P_ONE_SIDED_SIN_ACTIVE_V1,P2P_ONE_SIDED_SIN_EXACT_DERIVATIVE_V1,lowerincisor,TrackingController_point_target_LI_L2_excitation_damping_V1,100,0.01,0.10000000000000001,2,4,0.00025000000000000001,disabled,true,4,unilateral_false,2,2,true,24,24,true,true,true,false,mm,success,0,,14001,1.0010022587586533,1,1.0010022587586533,0.019810330537914547,0.34782809885539728,0.017047661527417598,true,true,true,true,,966878ff64a50c87e287c38fb35fe0cd01c2e6dec727283315bad94bf2c06413,3388d7fda54372a41d2a94b5f83bdf08aa46d0e62ef9482205552e24006bacf1,59b24829bba6ca2512029d36ac1a408579102ebde95f71196a706d877cdbdfa7,0bcb8f7628678d3bd8a51b26fb64563736a9fd3db76ddb26b02b0412720df2fd,9e06e9cd46696fc466e38f833699185f30f816580cb0aa7238a903e2416b578f,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,3da9f19b2e42b9ab137ee0ab16be199e13a2b8c0c8a2e698fadc510cb8594e2c,97d3a26c54ee4715ba4be0d06fc158db9c10a107390ab6f702fe1f1a680b2f45,c1feb24febf3d370ae11d6b09b84dfc46167b4fbbd5929476ad2abf8e29377ff,d8fe0b6f128483ecfdd86808ee63d3b4a3356dbb137a71620f53c9e91d4dbb52,3c4f0329be222eed4892da7f0fd020f2ff59471ff42f5de462e378236e85fa19,782015ef2e9cf06b37ec7e65277ee9fe8a2d6dea6b6d16065e8760f4bda8f2d9,89cdc44beb1acf2c244d1bbcb10e533fbc1449401eea001bd7754aeaae1eba1a,22e1ed88a8eeb50220533e8f622f12853042d3a70152e5d6400ad574b972812a,fa099e0193bb16e800266f10924747aa241fe592fafe1fe9397be2166b8346d6,f5d273c66a6998340c7558c48aaa4890f4517969d21c6a72e5a51e2292d5599b,4562f8421d7dd588c551f12fd1a646212b09c343e4c2cc93db79e349dd0a017a,21492d1e6a9d378d4a1830fd08363d8b066b0a90b4d48f1dbec95881011a6f04,de4fa082677d494a2a0cf194e8cf7273b079bb7e235194dadda89199592b158e,64be0af1ff4098411c414cbaac2d3150609c1fbe210484e25347d13b9a7a87f5,2026-07-20T19:02:05Z,2026-07-20T19:02:20Z,15.491308583004866
