model_id,data_subset,outcome,include_height,formula,sequence_reference,term,beta,robust_se,ci_lower_beta,ci_upper_beta,wald_z,p_value,transformed_effect_percent,transformed_ci_lower_percent,transformed_ci_upper_percent,n_observations,n_speakers,working_correlation,covariance_estimator,family,link,cluster,data_sha256,script_sha256
full_height_adjusted_log_speechrate,all_eligible_trials,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10 + height_cm_c",bibibi,height_cm_c,0.0082154950433582733,0.0048134588850869001,-0.0012187110124763732,0.017649701099192922,1.7067757800552927,0.087863735796150172,0.8249334829481425,-0.12179686858015959,1.7806377480071411,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,Intercept,2.1487315539772607,0.30821814197085834,1.544635096332525,2.7528280116219963,6.971463588215455,3.1366050753352992e-12,757.39758710958006,368.626128105703,1468.6932040108409,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(rate, Treatment(reference='fast'))[T.normal]",-0.41758362010333805,0.032862541553324028,-0.48199301798830407,-0.35317422221837202,-12.706978838680227,5.4083821819551541e-37,-34.136358569975336,-38.244862649945965,-29.754520051778876,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.kukuku]",-0.093178067748762083,0.025502613162991669,-0.14316227105988286,-0.043193864437641304,-3.653667455693451,0.00025852105078205684,-8.8968739433883393,-13.338656879490628,-4.2274296886284919,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pipipi]",-0.18697638607950651,0.02536557927008401,-0.23669200789586697,-0.13726076426314604,-7.3712641879235603,1.6901752091546418e-13,-17.053667696489338,-21.076567147009296,-12.825712289785374,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.pitaku]",-0.050616254052848704,0.017872327007634352,-0.085645371307734558,-0.015587136797962857,-2.8321020553858176,0.0046243086719053332,-4.9356593900670038,-8.2080305831762175,-1.5466286101385562,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.takupi]",-0.026460881441075054,0.013556348379430904,-0.053030836026637551,0.00010907314448744751,-1.9519180756098187,0.050947931883193756,-2.6113859887247348,-5.1649231338145363,0.010907909317925402,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,"C(sequence, Treatment(reference='kutapi'))[T.tatata]",-0.22759884037455297,0.035979666752098426,-0.29811769138441913,-0.15707998936468684,-6.3257628799821726,2.5198451612783212e-10,-20.355630318633601,-25.778601758385321,-14.536430568272207,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,co_me_mean_mm_10,-0.06592877065796425,0.028729852285151066,-0.12223824641801612,-0.0096192948979123907,-2.2947827926020814,0.021745575260585445,-6.3802453348016153,-11.506248980646561,-0.95731774715800411,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
shared_six_height_adjusted_log_speechrate,six_sequences_shared_by_rate_conditions,log_speechrate,True,"log_speechrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='kutapi')) + co_me_mean_mm_10 + height_cm_c",kutapi,height_cm_c,0.0076134007659760996,0.0048402901425147601,-0.0018733935880770759,0.017100195120029277,1.5729223955199878,0.11573678869152602,0.76424563921568822,-0.18716398816075452,1.7247240428661437,6456,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
full_no_height_log_articulationrate,all_eligible_trials,log_articulationrate,False,"log_articulationrate ~ C(rate, Treatment(reference='fast')) + C(sequence, Treatment(reference='bibibi')) + co_me_mean_mm_10",bibibi,Intercept,1.6506659467331852,0.15147561096587558,1.3537792047038686,1.9475526887625019,10.897239075041902,1.1880772392868746e-27,421.04485532507238,287.20311127660909,601.15072259009037,8123,28,independence,robust sandwich,Gaussian,identity,participant_id,4492e389789b7126c2b9f15588b682871f374cf917aa6006134c3090bffcf9ed,6e877e5f20bacd24f7bd4c36c41e43a928eaf808cc7ead086d258e3f14639657
